alpha,beta,omega
0.8256007716081892,0.09305673231351591,0.9462522501126885
0.6126990423091754,0.24327286601984274,0.8917139069365563
1.326567493689957,0.06437973131294723,1.1725409554359572
0.787725722202882,0.1201422572136222,0.9369271130205906
0.6011355807264044,0.20122543086407985,0.8672108474151279
1.6598968970619024,0.2748814000461393,1.3660373154114447
1.7318399091168837,0.24572058871315325,1.3842436023517495
1.097503326647353,0.03463915860314145,1.0599446662914573
0.9411145402524266,0.2605830533994015,1.066091848905139
0.9156813341554366,0.2394844430548642,1.0465632644262768
1.0414571387425262,0.14651296656643142,1.0730059942364487
1.3653614646743932,0.17059521174208722,1.2220097681610236
1.2917301171687159,0.13853183892217563,1.1813674264852352
1.0330237717590445,0.026084075211559365,1.025956543021055
1.4561314688572722,0.10288175781783793,1.2382620026555973
1.51365116292119,0.2747945123027174,1.311391263943842
1.3374184219625516,0.18360510353802018,1.2145461084767704
1.080942372577811,0.03847274873114922,1.0534690000783948
1.4358541729087015,0.16991786280938898,1.2503169878137876
1.3878541748211657,0.18934503001854242,1.2368762861883449
1.0104857860709995,0.24525920266451814,1.0928998984670957
0.9548015189963679,0.1786598710725058,1.0434540825071064
1.31862331852893,0.06838970097096189,1.1704339341702084
1.4185126085027762,0.2912792471537347,1.2794420830456052
1.4161976583827132,0.09591681787375976,1.219891500006469
1.0742570133467824,0.22035554065416682,1.1133389730164875
1.3486608608243829,0.20944037958544376,1.2270864458193098
1.9786544527946286,0.27775025699249484,1.4788397971176592
1.1420367785659276,0.23185778435828827,1.1471399726426779
1.7645220718849859,0.12243443863105723,1.36247858730267
0.6219855369604355,0.023925052791192076,0.7999558278766581
1.8128423805529579,0.20033796398261272,1.401105225720009
1.9125592332948296,0.01344674860846367,1.386594495427981
0.8927960237809058,0.025196844212906223,0.9548265061992076
0.5181521235082891,0.016716759534213626,0.7284845181326431
1.224512620150699,0.1762078399444328,1.1647611343571795
0.7740683864934169,0.23835832832338702,0.9761337678494465
1.9574468814279018,0.030373097158043337,1.4072052815053084
1.8465476526763225,0.10259598246543568,1.3869010921927343
1.9409973288954074,0.11996205643839218,1.425120651462255
1.405804486611129,0.2708351009366966,1.2684363651021882
1.272740550353963,0.19743746294630166,1.1919809761752447
1.7490767740703463,0.12737778943789646,1.3581642449088287
1.4785234485335317,0.2773825400395975,1.2986763852335308
0.8728365145508676,0.20926805034387985,1.0147844856464734
1.9014290573867934,0.20495147597003624,1.433576877730776
1.159549174948297,0.21650705032147943,1.1497519135402239
1.6603343424639485,0.1671300874587858,1.3362940948975408
1.2514069354827302,0.14557457438757976,1.1664423973233375
0.7750343646576914,0.292022570749654,0.9970212097643318
0.9438902705141199,0.17582983437588187,1.0371897831621903
1.3616161532042257,0.12779731194300775,1.2072547938034794
0.7145031263964208,0.03713704885448887,0.8616007851884117
