alpha,beta,delta,F0,omega_ext,A,n_branches
0.6986930305280208,0.21084561519819092,0.023293558980660323,0.7756296891368379,0.9907639999678245,2.0452129276322117,1
1.2820267861183925,0.2052216248487007,0.17963366880338022,0.4110138247946473,0.8116730382432434,0.5931900618707122,1
1.2253797428603481,0.05006254407251272,0.01643183304452782,1.114508675416719,1.1651013042113352,3.471686043111766,1
1.7858053422975717,0.09637101683772605,0.0904993540565611,1.3330400632691566,1.1322009704111227,1.7931247687078136,1
1.220423788682744,0.1429334918634063,0.016192993937664418,1.405955424152138,1.1890471945397378,2.6119415418918357,1
1.4230802165181204,0.2246981926611579,0.12176590082901972,1.2040271712287653,1.170133810934085,1.854469794042204,1
1.3103064701701699,0.07562747959816336,0.09775364234200738,1.2735217777357015,1.296946586082723,3.5353648275024008,1
1.1151676505904113,0.061709351138045286,0.1902251678874942,0.16246502118682277,1.345544115992979,0.21989327708102457,1
0.8560731455187796,0.08375528457283464,0.14746633245332058,0.4792129965763704,1.2606715035699292,0.6562514561976044,1
1.0550166033342516,0.20924676324253783,0.1336162999162565,1.1705521959743606,0.8793306911644635,1.6401336565592626,1
1.4540681943143645,0.015685039577224467,0.07482881749023512,1.207538681027014,0.9782226141811405,2.1670677872858097,1
1.3952658501563708,0.23291256565623009,0.030071729178107964,0.31659468257496454,0.816957650041033,0.41730545137144504,1
0.7467260170320307,0.21268562602282545,0.1531057474784292,0.4852241186230858,1.3193477716570547,0.49734058072765125,1
0.6794703470015158,0.10932590112786753,0.16530611076339002,0.6132689781591678,1.0753049204959024,2.735269712374575,1
1.97159410226306,0.288320812265337,0.08187683212519553,1.2969792798652615,1.0915169909056075,1.189878070277687,1
1.7520488660533122,0.16950978528905644,0.05351475428276722,0.8844439977978962,0.9473342449134381,0.9182863612556151,1
1.2399101930941516,0.11155794252925855,0.09967182769943492,0.4207051412898355,0.8946844153243354,0.8324793961891159,1
0.5025360851052998,0.07001245656144807,0.1448208242718833,0.44344432055890726,1.2734548343606518,0.3937482257716087,1
0.6822980633176724,0.18715777215965074,0.09035821345325792,0.300623583281034,0.8790740097811885,1.4265656209793878,1
0.5840073595285177,0.02375587460864824,0.06996979617566407,0.590509453180969,1.2363020635755413,0.6272620025536944,1
1.2170181570600107,0.23310476622346005,0.07737460719831009,0.773796459254146,1.144999493478933,1.740565166612107,1
0.8322486074075366,0.07905435841666915,0.06732942035362513,0.9737939293172476,1.0615875168606053,3.165102784127566,1
0.5201014646151992,0.014690894609511647,0.17536012419098113,0.7483225635786591,1.2393216828281395,0.7243096558643548,1
1.6616401985248275,0.2582386153066588,0.05069547752861223,0.3178818541948763,1.3630033813621631,1.4458127983157527,1
1.1839613798636615,0.037718531343028716,0.1908236295660895,1.00213356518722,1.48242454548135,0.9763522003800383,1
